ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,1c649470ae6673e5ce9fcd6d23ee4d36,2023-02-14,18:26:09,1676379369,health_fitness,47.45,0,"fraud_Hills, Hegmann and Schaefer",36.926865,-84.171705
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,e2128597fa16f867cc582779af5cffe0,2023-02-11,12:20:02,1676098202,health_fitness,76.35,0,fraud_Erdman-Durgan,36.175871,-84.155281
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,aff1933a011629bf1fd58947167295ab,2023-02-24,21:37:32,1677254852,kids_pets,75.99,0,fraud_Beer-Jast,35.370884,-83.870792
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,3d046e1b303b45ce1e12d91561b25148,2023-02-16,16:03:34,1676543614,home,264.6,0,"fraud_Witting, Beer and Ernser",35.275588,-84.247127
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,c32b4f05acfe90df9b7b4421d130e689,2023-02-27,17:46:00,1677500160,personal_care,116.09,0,fraud_Kirlin and Sons,36.296459,-84.335509
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,f4161fa4a958dab697f8b60c158e5bd0,2023-01-19,23:22:34,1674150754,misc_pos,10.07,0,"fraud_Turner, Ruecker and Parisian",35.168509,-83.604442
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,db9ecd37712c0eef835f2c8e8f25bddb,2023-02-25,13:34:54,1677312294,personal_care,61.38,0,fraud_Nader-Maggio,35.747128,-84.825765
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,551ea835ae89c3d2ef3c5aa8a3a61823,2023-01-20,22:05:51,1674232551,misc_pos,13.78,0,fraud_Hermann-Gaylord,35.686966,-84.583352
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,673ab8f48b778f2723273a15e797698d,2023-02-17,20:17:44,1676645264,home,25.59,0,fraud_Botsford and Sons,36.460786,-84.860112
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,4ef0c40bd24a3ef38d762ca79363f28e,2023-02-25,13:46:39,1677312999,personal_care,8.33,0,"fraud_Kihn, Brakus and Goyette",35.896479,-83.456216
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,6662d617277d72938799156df18874fc,2023-02-20,17:32:07,1676894527,home,20.03,0,fraud_Jakubowski Inc,35.592964,-83.853646
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,8ed01b5c834d130ad3ced7a840bb4f33,2023-02-14,20:31:09,1676386869,home,21.41,0,fraud_Beier and Sons,35.470092,-84.136935
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,df46784864d51487510b52148aee37a8,2023-02-12,18:12:26,1676205746,health_fitness,33.25,0,fraud_Ziemann-Waters,36.386123,-84.026225
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,96348bda5281fafb288da40ec9e0b83f,2023-02-24,15:40:23,1677233423,kids_pets,9.42,0,fraud_Bode-Rempel,36.233792,-82.936651
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,ea949794a0ce25fe74da5a249d6958a8,2023-02-18,14:19:20,1676710160,home,42.04,0,"fraud_Prosacco, Kreiger and Kovacek",35.11048,-84.164702
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,cce3976a9ec6f8ead34c2fea68179fad,2023-02-12,16:37:31,1676200051,health_fitness,7.07,0,fraud_Waters-Cruickshank,35.708404,-84.688963
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,a5af7dc0b9ab0afb40e80ef39f9995d4,2023-02-13,12:13:24,1676270604,health_fitness,49.28,0,fraud_Kertzmann LLC,35.957595,-84.576261
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,071b8bd14c5e272d96530496e89348f6,2023-01-22,17:00:33,1674387033,misc_pos,9.53,0,fraud_Hermann-Gaylord,35.688968,-83.6515
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,a569e7359081af18867375291fa58858,2023-02-03,22:12:05,1675442525,entertainment,4.01,0,fraud_Dare-Marvin,35.818857,-84.177665
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,4fc878430bf8bd5f98a5ee9c22eec91d,2023-02-25,20:31:54,1677337314,personal_care,9.68,0,fraud_Gottlieb-Hansen,35.851395,-84.003047
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,5d2e956ccb2ddcc13a3d77d63d87a8d0,2023-01-27,23:29:17,1674842357,shopping_net,68.23,0,fraud_Boyer PLC,36.902922,-84.239057
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,0b2a0f54c621415043eea54acdbcfd6e,2023-02-12,13:17:05,1676188025,health_fitness,14.12,0,fraud_Romaguera Ltd,36.55724,-83.43958
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,67d1ac3f50affe5b621ee7c37e68409a,2023-03-01,22:08:38,1677688718,travel,2.83,0,"fraud_Reichel, Bradtke and Blanda",35.709721,-83.032995
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,c0dd3b9570058f2e40c6088a72d9f935,2023-01-21,16:13:44,1674297824,misc_pos,1.7,0,fraud_Keeling-Crist,35.208921,-83.342554
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,34257e8d14310405be60e8d50838343d,2023-02-07,21:03:11,1675783991,food_dining,36.0,0,fraud_Conroy-Emard,35.455453,-84.062658
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,b037ac34d38383e89b73f7db56d66769,2023-01-20,20:05:08,1674225308,misc_pos,8.93,0,"fraud_Monahan, Bogisich and Ledner",35.218856,-84.741315
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,bf7094be1e1063c47cd36f20e9a83c5b,2023-02-17,18:59:01,1676640541,home,2.85,0,"fraud_Schiller, Blanda and Johnson",36.340316,-84.43792
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,2b297884a0afed26b3c9934bf991af4f,2023-02-22,19:33:18,1677074598,kids_pets,1.63,0,fraud_Beer-Jast,35.162162,-84.685487
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,b72c723c06c2f12e06b71460ae51e59e,2023-02-11,15:10:23,1676108423,health_fitness,8.65,0,fraud_Roob-Okuneva,35.393992,-83.991268
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,a9292fe46ddb42425326a92b56306b21,2023-01-20,19:06:03,1674221763,misc_pos,3.02,0,fraud_Williamson LLC,36.661268,-83.614418
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,3e7f242a830fad657741ef353057f97f,2023-01-22,21:13:49,1674402229,misc_pos,8.01,0,fraud_Eichmann-Russel,35.526666,-82.950429
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,97bd5784bd580bf2188be04324ff0802,2023-02-15,15:34:07,1676455447,home,7.5,0,"fraud_Wuckert, Wintheiser and Friesen",36.663325,-83.68543
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,967cec26376e46a3121599a3f19816f9,2023-02-01,15:10:27,1675244427,shopping_pos,9.26,0,fraud_Dooley Inc,35.728197,-83.90005
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,c994456fe87f4b28b85d7492900e1c18,2023-02-26,22:51:28,1677432088,personal_care,3.05,0,fraud_Friesen-Ortiz,36.52258,-82.991795
246-08-3947,3517182278248964,Vincent,Hickman,M,465 Lam Mission,Knoxville,TN,37918,36.0501,-83.9226,391389,Community arts worker,1995-06-18,245877882397,adults_2550_male_urban.json,540b93ae980924c3822685ff751f0d10,2023-02-11,23:14:25,1676137465,health_fitness,4.29,0,fraud_Shields-Wunsch,35.481626,-83.435225
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,222a8bad176f0d5761f90a99b1c6d850,2023-02-07,03:31:09,1675720869,misc_pos,11.22,1,fraud_Wisozk and Sons,46.753812,-122.373901
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,84513e3b5a9ce87e78e73bd02d3adf15,2023-02-07,00:08:38,1675708718,shopping_pos,364.24,1,"fraud_Baumbach, Strosin and Nicolas",46.763669,-122.406216
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,319f1ea308b3fe73c72e91d7847b55bf,2023-02-07,11:39:14,1675750154,grocery_pos,6.88,1,fraud_Auer-Mosciski,47.244134,-122.816769
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,b19e345f7108e8f5d63d3aabd02b3288,2023-02-07,00:21:39,1675709499,gas_transport,1144.42,1,fraud_Heller-Langosh,48.046056,-122.100023
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,031e3ae949416b035461b492ba892ba8,2023-02-07,02:07:12,1675715832,shopping_net,679.41,1,"fraud_Stanton, Jakubowski and Baumbach",48.137796,-122.05911
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,546f673a7eaceb15d8fdb6a662987ab9,2023-02-08,22:57:20,1675877240,travel,20.47,1,fraud_Reichert-Weissnat,47.010633,-123.343927
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,6ccea47a0e6faa5e08177e1673135a30,2023-02-08,22:40:09,1675876209,health_fitness,11.41,1,"fraud_Mante, Luettgen and Hackett",46.258587,-122.749919
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,3296f48c8f84804e1ab45e00c2e928a7,2023-01-09,10:07:03,1673239023,grocery_pos,51.34,0,fraud_Kiehn-Emmerich,46.825472,-121.560219
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,d9cf830cd54a05e3dd3eaa079cac7757,2023-01-17,00:48:37,1673896717,misc_pos,101.89,0,fraud_Wiza LLC,48.15789,-122.7298
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,85fb502d74cb458074ee0ea678f50635,2023-01-18,06:11:03,1674002463,misc_pos,68.81,0,"fraud_Cremin, Hamill and Reichel",46.988448,-122.279643
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,48a819d7860b0b2e0254e91f71c1dd19,2023-01-13,11:34:22,1673589862,grocery_pos,88.21,0,fraud_Lockman Ltd,47.033093,-122.122403
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,4139d081755faea50d95115640b29d24,2023-01-19,11:16:02,1674107162,misc_pos,78.0,0,fraud_Hermann-Gaylord,46.335307,-121.729022
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,8742738bef6f51dc1702b2fc9ce16de2,2023-01-15,06:37:13,1673744833,misc_pos,84.63,0,fraud_Torp-Lemke,47.234681,-122.223031
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,00ca92faf93d9f8885c94396891eba5d,2023-01-08,06:19:37,1673138977,grocery_pos,60.47,0,fraud_Padberg-Welch,47.834039,-123.270303
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,4d0cec6cf139d536794a3887a47b9363,2023-01-19,02:31:41,1674075701,misc_pos,45.45,0,fraud_Haley Group,47.397026,-122.454344
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,77cf77ac85874dcfdaece194b46ae459,2023-01-15,01:16:49,1673725609,misc_pos,51.91,0,fraud_Herman Inc,47.831363,-123.468062
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,8627d0fcf030f5ea25aff61a66b8d2aa,2023-01-12,04:27:39,1673477859,grocery_pos,71.93,0,fraud_Stracke-Lemke,47.080786,-121.972599
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,fcd86c17d04a49c91ace0d270f2204b2,2023-01-17,10:59:59,1673933399,misc_pos,52.31,0,"fraud_Wintheiser, Dietrich and Schimmel",46.537893,-122.604192
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,167dee1c85a4df9c41bd320e086b2e76,2023-01-18,06:48:20,1674004700,misc_pos,44.88,0,fraud_Stiedemann Inc,47.502346,-121.637117
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,6b85b6b8075c09b218f2ebf9ca6c4a99,2023-01-08,09:40:34,1673151034,grocery_pos,60.88,0,fraud_Strosin-Cruickshank,46.269926,-121.867033
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,1d7becf9a684dbc6778d084f5821d297,2023-01-08,04:06:54,1673131014,grocery_pos,95.75,0,fraud_Bailey-Morar,46.362981,-123.009284
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,8be8f31c32cd406c585c0ecdfe2a3c27,2023-01-17,02:23:22,1673902402,misc_pos,66.13,0,"fraud_Boehm, Predovic and Reinger",46.328216,-122.441661
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,1d25dc2ac12f9a3c46935986f7601c31,2023-01-15,11:26:27,1673762187,misc_pos,76.73,0,fraud_Kemmer-Buckridge,46.45038,-123.135264
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,5f78012f47de2e5b66b8c277d501d318,2023-01-13,11:43:57,1673590437,misc_net,229.8,0,"fraud_Moore, Dibbert and Koepp",46.851606,-123.039461
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,afb51d111b2e40dd8bc356ae5eff4f6c,2023-01-10,10:53:37,1673328217,grocery_pos,205.03,0,fraud_Schamberger-O'Keefe,46.790573,-122.381284
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,262e58b68a0d5424d5410a3dbc27a6bf,2023-01-01,05:53:14,1672532594,gas_transport,181.97,0,"fraud_Stroman, Hudson and Erdman",48.114184,-121.871869
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,1a78b1fed656c5d8801583077fc2e486,2023-01-13,06:43:53,1673572433,misc_net,190.44,0,fraud_Flatley-Durgan,47.051537,-122.06427
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,475721cae5b0cb839e4fe6b9a6ecd1b5,2023-01-13,03:40:05,1673561405,misc_net,199.98,0,fraud_Flatley-Durgan,47.022126,-122.393144
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,9222aec95c4306bb1d900de688ee6145,2023-01-07,09:21:45,1673063505,grocery_pos,209.77,0,fraud_Cartwright-Harris,47.43583,-123.209872
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,aeb30cd54fa75a3f11b3bb5e80f0d325,2023-01-11,07:31:03,1673402463,grocery_pos,175.12,0,fraud_Wolf Inc,47.540719,-122.008664
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,9eed3a258da816a670102846bd0ed250,2023-01-12,07:33:08,1673488988,grocery_pos,179.26,0,fraud_Koepp-Parker,47.193366,-122.693391
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,2b36760d210d177086092004e6eaa76d,2023-01-08,00:37:02,1673118422,grocery_pos,217.43,0,fraud_Cole PLC,47.490366,-122.044474
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,344a5b1da7ec3728f1cdb349093b92c3,2023-01-11,11:49:05,1673417945,grocery_pos,169.75,0,fraud_Lockman Ltd,47.228415,-122.846114
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,bc44146c43990442be71706957ff9259,2023-01-14,05:27:56,1673654276,misc_net,225.44,0,"fraud_Kerluke, Considine and Macejkovic",46.522323,-122.11331
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,c47a54fecf5a888daa2db256e6590bd0,2023-01-01,09:35:18,1672545918,gas_transport,209.97,0,"fraud_Eichmann, Bogan and Rodriguez",46.911405,-123.25335
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,12da28684647d2f62a17bbb7ad2aa44c,2023-01-05,08:08:54,1672886334,grocery_net,212.51,0,fraud_Shields Inc,47.954981,-121.583102
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,37c7284faacf3bf3ab7a00e5a31d8571,2023-01-01,07:22:55,1672537975,gas_transport,185.94,0,fraud_Bartoletti-Wunsch,46.584993,-123.117558
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,bfa2cb16b0a231ab1b3622bf78dcab83,2023-01-17,09:51:10,1673929270,misc_pos,178.63,0,"fraud_Boehm, Predovic and Reinger",47.91535,-123.135872
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,dc70421948b3557151fb56e56407a8af,2023-01-08,08:14:08,1673145848,grocery_pos,165.66,0,fraud_Bradtke PLC,47.789873,-122.349479
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,3d09cbb58a5f2dea35c3fb4497dda9d7,2023-01-10,01:46:59,1673295419,grocery_pos,199.09,0,fraud_Cartwright-Harris,47.369736,-122.70567
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,8fc3572136ddb95f197bc75d32c1fb98,2023-01-01,01:01:09,1672515069,gas_transport,211.27,0,fraud_Erdman-Kertzmann,46.77618,-122.922506
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,16376c1e8ace844c81236460d17d092d,2023-01-06,03:53:18,1672957398,grocery_net,219.96,0,"fraud_Kohler, Lindgren and Koelpin",46.351492,-123.290369
347-03-9639,213193010310510,Kayla,Ramirez,F,82997 Kristen Valley Suite 311,Tacoma,WA,98466,47.228,-122.5396,323239,Plant breeder/geneticist,1983-03-06,465378164447,adults_2550_female_urban.json,8a6729d7e73701fa3b6e50de8de1e91c,2023-01-08,02:14:43,1673124283,grocery_pos,192.88,0,fraud_Cole PLC,47.179357,-122.325459
